ID,Item_Outlet_Sales,Item_type
FDH08OUT049,4356.095470270271,Fruits and Vegetables
FDY38OUT018,3527.390878947369,Dairy
DRM11OUT010,605.3117588785047,Hard Drinks
FDG32OUT049,3772.777078899083,Fruits and Vegetables
NCH18OUT046,3513.2239652173907,Household
FDI20OUT035,4004.1596115384627,Fruits and Vegetables
FDA33OUT018,1777.7057274074075,Snack Foods
FDN45OUT013,3141.2895389830514,Snack Foods
FDT45OUT010,157.01130588235296,Snack Foods
FDR32OUT035,3772.777078899083,Fruits and Vegetables
FDA48OUT017,3772.777078899083,Baking Goods
FDN23OUT017,2521.329116666667,Breads
NCR18OUT035,671.0751846153843,Household
FDD45OUT046,1564.58408275862,Fruits and Vegetables
FDI22OUT018,3527.390878947369,Snack Foods
FDT09OUT013,2539.836034108527,Snack Foods
DRC24OUT027,3745.7690891304346,Soft Drinks
FDT39OUT046,2208.4345349397586,Meat
FDX28OUT045,1754.057083916084,Frozen Foods
FDA50OUT018,1213.0738721649484,Dairy
FDT33OUT027,4416.901347619048,Snack Foods
FDQ60OUT049,1950.840451162791,Baking Goods
NCM19OUT018,1411.4228351648355,Others
FDF40OUT046,3513.2239652173907,Dairy
NCI30OUT035,4358.855706542055,Household
FDK34OUT049,4356.095470270271,Snack Foods
FDA38OUT027,5559.618375719888,Dairy
FDT02OUT045,596.1828575342469,Dairy
FDC11OUT017,1332.153201470588,Starchy Foods
FDD08OUT046,596.1828575342469,Fruits and Vegetables
NCS29OUT046,4358.855706542055,Health and Hygiene
DRI03OUT010,427.8008585365854,Dairy
FDK48OUT035,1185.0029454545459,Baking Goods
FDM52OUT049,2539.836034108527,Frozen Foods
FDP49OUT035,907.3643454545455,Breakfast
DRA24OUT046,2808.8827063829785,Soft Drinks
NCJ43OUT049,2808.8827063829785,Household
FDE11OUT045,3764.8568909090914,Starchy Foods
FDP01OUT049,2123.557620689655,Breakfast
FDQ59OUT018,1213.0738721649484,Breads
FDA43OUT019,487.40178478260873,Fruits and Vegetables
FDL14OUT017,2338.8354360360368,Canned
FDV50OUT010,306.33348852459034,Dairy
FDT01OUT027,5275.190468571425,Canned
NCC42OUT035,2521.329116666667,Health and Hygiene
FDO28OUT046,1950.840451162791,Frozen Foods
FDD32OUT019,254.7854648648649,Fruits and Vegetables
FDV45OUT035,2655.275971212121,Snack Foods
NCW17OUT019,306.33348852459034,Health and Hygiene
NCJ17OUT027,2568.6024162162166,Health and Hygiene
NCF18OUT049,3116.7792763636353,Household
FDP01OUT045,2553.905952845528,Breakfast
FDH24OUT045,2553.905952845528,Baking Goods
FDI38OUT027,5275.190468571425,Canned
FDX03OUT035,757.5139499999999,Meat
FDY28OUT046,3141.2895389830514,Frozen Foods
FDN34OUT018,2986.9868624999995,Snack Foods
FDJ02OUT045,2091.4416892307686,Canned
FDW40OUT019,306.33348852459034,Frozen Foods
FDX03OUT017,757.5139499999999,Meat
FDE17OUT027,3745.7690891304346,Frozen Foods
FDT58OUT046,2808.8827063829785,Snack Foods
FDI38OUT013,3713.041762500001,Canned
FDW22OUT035,4004.1596115384627,Snack Foods
FDS15OUT027,2794.179505000001,Meat
NCX06OUT013,3408.774419130434,Household
DRK47OUT035,3836.902086206896,Hard Drinks
FDC23OUT027,5275.190468571425,Starchy Foods
FDM56OUT010,197.65629259259262,Fruits and Vegetables
FDP21OUT046,2655.275971212121,Snack Foods
FDP58OUT046,3141.2895389830514,Snack Foods
FDA27OUT019,605.3117588785047,Dairy
FDK41OUT019,254.7854648648649,Frozen Foods
NCH42OUT046,3513.2239652173907,Household
FDG29OUT045,671.0751846153843,Frozen Foods
FDW15OUT018,2338.8354360360368,Meat
FDD28OUT018,775.0400660550457,Frozen Foods
FDQ37OUT049,3764.8568909090914,Breakfast
FDC23OUT035,3764.8568909090914,Starchy Foods
FDV13OUT035,1455.4131923076925,Canned
FDK33OUT046,3513.2239652173907,Snack Foods
FDO33OUT013,1974.8129139784946,Snack Foods
FDN21OUT017,2775.4009808219184,Snack Foods
NCW06OUT027,5275.190468571425,Household
FDI38OUT035,4004.1596115384627,Canned
FDC21OUT027,2794.179505000001,Fruits and Vegetables
NCS05OUT046,2208.4345349397586,Health and Hygiene
NCN53OUT049,676.9837544303798,Health and Hygiene
FDV40OUT010,197.65629259259262,Frozen Foods
FDG60OUT017,3836.902086206896,Baking Goods
NCY30OUT027,5275.190468571425,Household
FDM40OUT045,2091.4416892307686,Frozen Foods
NCO30OUT046,2655.275971212121,Household
FDK10OUT046,2655.275971212121,Snack Foods
FDM36OUT045,2964.967685185186,Baking Goods
FDN10OUT013,1974.8129139784946,Snack Foods
FDM46OUT018,1213.0738721649484,Snack Foods
FDX50OUT049,1499.310264285714,Dairy
FDP33OUT045,3950.9264431999977,Snack Foods
FDO12OUT045,3116.7792763636353,Baking Goods
FDC28OUT013,1754.057083916084,Frozen Foods
FDO31OUT045,1215.7750109090907,Fruits and Vegetables
FDX45OUT035,2775.4009808219184,Snack Foods
FDV21OUT049,1950.840451162791,Snack Foods
FDH04OUT049,1391.4436705882354,Frozen Foods
NCG54OUT013,2430.8076676056335,Household
FDO13OUT046,2123.557620689655,Breakfast
FDA09OUT027,5275.190468571425,Snack Foods
FDC38OUT017,2091.4416892307686,Canned
NCO42OUT046,2208.4345349397586,Household
FDL45OUT049,2187.6146213333327,Snack Foods
NCK31OUT013,775.0400660550457,Others
FDM39OUT017,3408.774419130434,Dairy
FDC22OUT010,487.40178478260873,Snack Foods
FDF46OUT046,1950.840451162791,Snack Foods
FDQ37OUT045,3764.8568909090914,Breakfast
FDH41OUT010,502.02998487394956,Frozen Foods
FDQ04OUT046,596.1828575342469,Frozen Foods
NCQ02OUT027,5275.190468571425,Household
FDJ57OUT027,5275.190468571425,Seafood
NCE07OUT049,2539.836034108527,Household
FDE56OUT013,775.0400660550457,Fruits and Vegetables
FDI20OUT049,3713.041762500001,Fruits and Vegetables
FDK36OUT018,524.6806636363636,Baking Goods
FDP08OUT027,5275.190468571425,Fruits and Vegetables
FDF44OUT017,2132.479831067961,Fruits and Vegetables
NCU53OUT017,2986.9868624999995,Health and Hygiene
FDF47OUT035,3772.777078899083,Starchy Foods
FDS55OUT010,361.18122935779826,Fruits and Vegetables
FDZ52OUT010,197.65629259259262,Frozen Foods
FDL04OUT018,1411.4228351648355,Frozen Foods
NCM26OUT035,2775.4009808219184,Others
FDX43OUT049,2808.8827063829785,Fruits and Vegetables
FDP52OUT049,3698.390135483871,Frozen Foods
DRK49OUT045,757.5139499999999,Soft Drinks
FDE38OUT013,2430.8076676056335,Canned
DRF13OUT035,2521.329116666667,Soft Drinks
FDK41OUT010,197.65629259259262,Frozen Foods
FDJ04OUT027,3168.2933656565656,Frozen Foods
FDZ44OUT018,1777.7057274074075,Fruits and Vegetables
FDS11OUT013,3698.390135483871,Breads
FDA55OUT049,3698.390135483871,Fruits and Vegetables
NCW53OUT046,3201.733229729729,Health and Hygiene
FDB49OUT027,2794.179505000001,Baking Goods
FDD23OUT017,3764.8568909090914,Starchy Foods
NCV42OUT045,1649.7136916666675,Household
NCZ29OUT018,1777.7057274074075,Health and Hygiene
FDQ26OUT013,775.0400660550457,Dairy
FDV08OUT017,596.1828575342469,Fruits and Vegetables
FDC53OUT049,1649.7136916666675,Frozen Foods
FDV58OUT010,487.40178478260873,Snack Foods
NCP02OUT019,157.01130588235296,Household
DRI37OUT045,907.3643454545455,Soft Drinks
FDQ12OUT049,4356.095470270271,Baking Goods
FDE33OUT046,1356.5042214876032,Fruits and Vegetables
FDX27OUT045,1564.58408275862,Dairy
FDM22OUT017,749.5418710526316,Snack Foods
NCH30OUT019,281.9254175438596,Household
FDC04OUT017,4004.1596115384627,Dairy
FDO38OUT046,1356.5042214876032,Canned
FDV52OUT027,3168.2933656565656,Frozen Foods
FDB32OUT013,1517.032536956522,Fruits and Vegetables
FDV43OUT018,524.6806636363636,Fruits and Vegetables
FDI24OUT018,2707.3122763636356,Baking Goods
FDR40OUT017,1332.153201470588,Frozen Foods
FDW02OUT049,2187.6146213333327,Dairy
FDE44OUT049,749.5418710526316,Fruits and Vegetables
FDL38OUT046,1455.4131923076925,Canned
NCT54OUT010,197.65629259259262,Household
DRJ39OUT010,605.3117588785047,Dairy
FDW55OUT049,4356.095470270271,Fruits and Vegetables
DRF13OUT019,306.33348852459034,Soft Drinks
NCW17OUT049,2240.0538363636365,Health and Hygiene
FDP13OUT035,596.1828575342469,Canned
FDS08OUT018,2459.888325233645,Fruits and Vegetables
NCP17OUT035,977.7808433566433,Health and Hygiene
NCO53OUT035,3201.733229729729,Health and Hygiene
FDH19OUT045,2986.9868624999995,Meat
FDJ04OUT017,2132.479831067961,Frozen Foods
FDG10OUT049,1041.6118838709676,Snack Foods
FDA40OUT010,197.65629259259262,Frozen Foods
FDI53OUT045,2553.905952845528,Frozen Foods
FDU09OUT010,157.01130588235296,Snack Foods
FDK60OUT045,1570.8295803278695,Baking Goods
FDR43OUT017,596.1828575342469,Fruits and Vegetables
FDW22OUT017,4356.095470270271,Snack Foods
DRP47OUT010,605.3117588785047,Hard Drinks
DRG48OUT010,306.33348852459034,Soft Drinks
FDA14OUT035,2521.329116666667,Dairy
FDU49OUT013,1332.153201470588,Canned
FDK28OUT045,4358.855706542055,Frozen Foods
FDT19OUT046,2694.7307328467164,Fruits and Vegetables
NCQ42OUT045,1786.693882352941,Household
FDD03OUT045,3772.777078899083,Dairy
NCM53OUT013,1693.6774046153844,Health and Hygiene
NCX53OUT045,2091.4416892307686,Health and Hygiene
FDV14OUT027,2568.6024162162166,Dairy
NCZ54OUT017,2338.8354360360368,Household
FDB39OUT013,775.0400660550457,Dairy
DRC24OUT046,2208.4345349397586,Soft Drinks
FDY36OUT013,1185.0029454545459,Baking Goods
FDN01OUT035,2986.9868624999995,Breakfast
DRH25OUT046,907.3643454545455,Soft Drinks
FDV08OUT046,749.5418710526316,Fruits and Vegetables
NCP53OUT049,4356.095470270271,Health and Hygiene
FDU52OUT010,361.18122935779826,Frozen Foods
NCI42OUT045,3713.041762500001,Household
FDZ14OUT035,2046.9735657142853,Dairy
FDF11OUT046,3513.2239652173907,Starchy Foods
FDQ13OUT018,1213.0738721649484,Canned
FDO32OUT010,105.2549904,Fruits and Vegetables
DRJ37OUT018,2338.8354360360368,Soft Drinks
FDY43OUT046,2694.7307328467164,Fruits and Vegetables
NCT41OUT017,2338.8354360360368,Health and Hygiene
NCV17OUT045,2521.329116666667,Health and Hygiene
FDM04OUT027,1281.5230279411767,Frozen Foods
DRB48OUT018,524.6806636363636,Soft Drinks
FDM24OUT013,2539.836034108527,Baking Goods
FDT37OUT049,4356.095470270271,Canned
NCO05OUT010,197.65629259259262,Health and Hygiene
FDL13OUT046,3836.902086206896,Breakfast
FDL15OUT017,2338.8354360360368,Meat
FDB11OUT018,3295.266133333333,Starchy Foods
FDL14OUT019,361.18122935779826,Canned
FDY10OUT019,281.9254175438596,Snack Foods
FDJ40OUT049,1754.057083916084,Frozen Foods
NCW18OUT046,3836.902086206896,Household
NCY06OUT013,1974.8129139784946,Household
DRE13OUT018,1213.0738721649484,Soft Drinks
FDA26OUT045,3698.390135483871,Dairy
NCE19OUT010,105.2549904,Household
FDE33OUT035,1356.5042214876032,Fruits and Vegetables
DRL59OUT027,1281.5230279411767,Hard Drinks
FDY07OUT046,749.5418710526316,Fruits and Vegetables
FDF57OUT018,2459.888325233645,Fruits and Vegetables
FDM58OUT035,1499.310264285714,Snack Foods
FDP26OUT027,2794.179505000001,Dairy
FDY32OUT046,2694.7307328467164,Fruits and Vegetables
FDD51OUT010,105.2549904,Dairy
FDU22OUT018,1777.7057274074075,Snack Foods
FDZ49OUT018,3527.390878947369,Canned
NCI42OUT017,3713.041762500001,Household
FDT04OUT027,1281.5230279411767,Frozen Foods
NCU41OUT045,3116.7792763636353,Health and Hygiene
FDS56OUT045,4356.095470270271,Fruits and Vegetables
NCN42OUT017,2091.4416892307686,Household
FDK34OUT046,3513.2239652173907,Snack Foods
FDB03OUT017,3950.9264431999977,Dairy
DRJ25OUT035,757.5139499999999,Soft Drinks
FDT25OUT027,3168.2933656565656,Canned
FDN20OUT013,2430.8076676056335,Fruits and Vegetables
FDP09OUT013,3713.041762500001,Snack Foods
FDM20OUT019,487.40178478260873,Fruits and Vegetables
NCG55OUT046,2187.6146213333327,Household
NCP14OUT045,1754.057083916084,Household
NCH06OUT046,4358.855706542055,Household
FDV52OUT013,1974.8129139784946,Frozen Foods
NCL07OUT035,596.1828575342469,Others
DRJ11OUT027,5275.190468571425,Hard Drinks
DRO59OUT013,1185.0029454545459,Hard Drinks
FDW15OUT010,306.33348852459034,Meat
NCQ30OUT035,2046.9735657142853,Household
NCN54OUT019,254.7854648648649,Household
FDY01OUT027,3168.2933656565656,Canned
FDX39OUT035,4004.1596115384627,Meat
FDH53OUT027,2068.569264285714,Frozen Foods
FDA57OUT035,749.5418710526316,Snack Foods
NCC07OUT010,197.65629259259262,Household
FDU28OUT013,2679.219963265306,Frozen Foods
FDK36OUT010,105.2549904,Baking Goods
FDR36OUT018,524.6806636363636,Baking Goods
NCQ17OUT035,2553.905952845528,Health and Hygiene
FDS28OUT019,157.01130588235296,Frozen Foods
FDE08OUT045,2521.329116666667,Fruits and Vegetables
FDU22OUT046,1950.840451162791,Snack Foods
FDG41OUT045,1754.057083916084,Frozen Foods
FDO31OUT010,197.65629259259262,Fruits and Vegetables
FDM21OUT019,487.40178478260873,Snack Foods
FDU40OUT017,3201.733229729729,Frozen Foods
FDV36OUT018,1777.7057274074075,Baking Goods
FDT10OUT027,1281.5230279411767,Snack Foods
FDX38OUT045,671.0751846153843,Dairy
NCU30OUT027,4416.901347619048,Household
NCV06OUT049,3116.7792763636353,Household
FDT16OUT035,4004.1596115384627,Frozen Foods
NCP41OUT027,2794.179505000001,Health and Hygiene
FDZ56OUT017,2986.9868624999995,Fruits and Vegetables
FDC22OUT035,2655.275971212121,Snack Foods
FDU10OUT035,596.1828575342469,Snack Foods
FDS46OUT045,1786.693882352941,Snack Foods
FDO08OUT049,2808.8827063829785,Fruits and Vegetables
NCV42OUT018,1411.4228351648355,Household
FDP33OUT035,3950.9264431999977,Snack Foods
FDJ12OUT046,3513.2239652173907,Baking Goods
FDH04OUT045,1455.4131923076925,Frozen Foods
NCU54OUT013,3141.2895389830514,Household
FDO36OUT010,502.02998487394956,Baking Goods
FDT37OUT027,5559.618375719888,Canned
FDD14OUT010,502.02998487394956,Canned
FDA16OUT013,4156.630275261059,Frozen Foods
NCS42OUT019,254.7854648648649,Household
FDP10OUT019,254.7854648648649,Snack Foods
FDQ28OUT049,2539.836034108527,Frozen Foods
FDK57OUT010,281.9254175438596,Snack Foods
FDK02OUT013,1974.8129139784946,Canned
FDW47OUT018,1607.677413793103,Breads
NCC42OUT018,1777.7057274074075,Health and Hygiene
FDQ37OUT018,3295.266133333333,Breakfast
FDL40OUT046,1564.58408275862,Frozen Foods
DRE13OUT010,197.65629259259262,Soft Drinks
FDQ34OUT027,2794.179505000001,Snack Foods
NCB54OUT046,2187.6146213333327,Health and Hygiene
FDS48OUT049,2539.836034108527,Baking Goods
FDO15OUT045,1185.0029454545459,Meat
NCT30OUT013,671.0751846153843,Household
FDU49OUT027,2568.6024162162166,Canned
FDE21OUT046,2240.0538363636365,Fruits and Vegetables
FDS49OUT019,254.7854648648649,Canned
FDT38OUT027,2568.6024162162166,Dairy
FDZ01OUT045,1649.7136916666675,Canned
FDC41OUT035,1185.0029454545459,Frozen Foods
DRG13OUT010,361.18122935779826,Soft Drinks
NCZ42OUT018,3169.9637729729734,Household
NCM07OUT045,1332.153201470588,Others
NCV17OUT018,1777.7057274074075,Health and Hygiene
DRK39OUT035,1356.5042214876032,Dairy
FDS37OUT018,1777.7057274074075,Canned
FDV12OUT019,254.7854648648649,Baking Goods
NCG19OUT018,3527.390878947369,Household
FDS51OUT013,775.0400660550457,Meat
NCO14OUT046,671.0751846153843,Household
FDC38OUT046,2694.7307328467164,Canned
FDN15OUT046,2208.4345349397586,Meat
NCH42OUT013,4156.630275261059,Household
FDQ22OUT046,596.1828575342469,Snack Foods
FDC05OUT013,3379.6187945945944,Frozen Foods
FDZ31OUT013,3379.6187945945944,Fruits and Vegetables
DRJ23OUT049,3764.8568909090914,Hard Drinks
FDC52OUT035,2553.905952845528,Dairy
DRD12OUT010,197.65629259259262,Soft Drinks
FDV55OUT017,2521.329116666667,Fruits and Vegetables
FDD32OUT046,1356.5042214876032,Fruits and Vegetables
FDR01OUT049,3713.041762500001,Canned
FDY08OUT019,306.33348852459034,Fruits and Vegetables
FDQ45OUT045,2655.275971212121,Snack Foods
DRN11OUT027,3745.7690891304346,Hard Drinks
NCS05OUT018,1777.7057274074075,Health and Hygiene
FDY32OUT035,2775.4009808219184,Fruits and Vegetables
NCD31OUT045,2986.9868624999995,Household
NCE06OUT049,2808.8827063829785,Household
NCP14OUT046,1754.057083916084,Household
NCF18OUT019,502.02998487394956,Household
FDF14OUT018,2338.8354360360368,Canned
FDB22OUT017,2775.4009808219184,Snack Foods
NCH54OUT049,2808.8827063829785,Household
FDU27OUT035,757.5139499999999,Meat
FDS58OUT027,4416.901347619048,Snack Foods
NCU29OUT035,2521.329116666667,Health and Hygiene
FDJ57OUT013,3764.8568909090914,Seafood
FDL56OUT049,1332.153201470588,Fruits and Vegetables
FDH60OUT035,3201.733229729729,Baking Goods
FDN24OUT018,775.0400660550457,Baking Goods
FDD02OUT017,2132.479831067961,Canned
FDP15OUT017,3950.9264431999977,Meat
FDB28OUT027,5275.190468571425,Dairy
DRC49OUT045,2091.4416892307686,Soft Drinks
NCG30OUT018,1777.7057274074075,Household
FDJ14OUT049,1215.7750109090907,Canned
FDL52OUT045,596.1828575342469,Frozen Foods
NCG19OUT027,5559.618375719888,Household
NCN41OUT035,2046.9735657142853,Health and Hygiene
FDW22OUT013,4156.630275261059,Snack Foods
FDI02OUT013,1570.8295803278695,Canned
FDV51OUT045,2986.9868624999995,Meat
FDV48OUT046,1356.5042214876032,Baking Goods
NCL17OUT019,306.33348852459034,Health and Hygiene
FDP46OUT045,1455.4131923076925,Snack Foods
FDU10OUT045,596.1828575342469,Snack Foods
FDT37OUT010,605.3117588785047,Canned
FDI27OUT035,671.0751846153843,Dairy
FDN51OUT046,3513.2239652173907,Meat
FDW07OUT035,1455.4131923076925,Fruits and Vegetables
FDN45OUT049,3772.777078899083,Snack Foods
DRN37OUT027,4416.901347619048,Soft Drinks
DRF48OUT049,3116.7792763636353,Soft Drinks
FDP38OUT019,105.2549904,Canned
NCX18OUT027,5275.190468571425,Household
FDK45OUT018,1607.677413793103,Seafood
FDZ37OUT049,1332.153201470588,Canned
FDS50OUT018,2707.3122763636356,Dairy
NCR54OUT018,2707.3122763636356,Household
NCS17OUT035,1564.58408275862,Health and Hygiene
FDV31OUT046,2655.275971212121,Fruits and Vegetables
DRE27OUT017,1564.58408275862,Dairy
FDN60OUT013,2694.7307328467164,Baking Goods
FDK26OUT013,3408.774419130434,Canned
FDX37OUT018,1411.4228351648355,Canned
FDW31OUT046,2655.275971212121,Fruits and Vegetables
FDX26OUT018,2707.3122763636356,Dairy
DRL49OUT019,306.33348852459034,Soft Drinks
FDU49OUT017,1356.5042214876032,Canned
FDY58OUT046,3513.2239652173907,Snack Foods
FDN03OUT045,3513.2239652173907,Meat
NCV06OUT010,502.02998487394956,Household
FDH53OUT045,1356.5042214876032,Frozen Foods
FDG31OUT018,775.0400660550457,Meat
NCC06OUT045,1786.693882352941,Household
FDS13OUT049,3950.9264431999977,Canned
FDP16OUT035,4004.1596115384627,Frozen Foods
FDA35OUT013,1974.8129139784946,Baking Goods
DRP47OUT018,3295.266133333333,Hard Drinks
FDY28OUT010,502.02998487394956,Frozen Foods
FDY20OUT035,1564.58408275862,Fruits and Vegetables
NCH30OUT017,1693.6774046153844,Household
NCR29OUT019,157.01130588235296,Health and Hygiene
NCP05OUT013,2539.836034108527,Health and Hygiene
NCF30OUT019,306.33348852459034,Household
FDA08OUT035,2986.9868624999995,Fruits and Vegetables
FDN51OUT027,5559.618375719888,Meat
FDH12OUT046,1754.057083916084,Baking Goods
FDY39OUT017,3201.733229729729,Meat
NCO53OUT045,3201.733229729729,Health and Hygiene
FDB40OUT046,2208.4345349397586,Dairy
FDH02OUT049,1332.153201470588,Canned
FDY11OUT027,2068.569264285714,Baking Goods
FDQ09OUT019,281.9254175438596,Snack Foods
FDP16OUT013,4156.630275261059,Frozen Foods
NCF55OUT018,524.6806636363636,Household
FDY09OUT027,4416.901347619048,Snack Foods
FDY39OUT045,3408.774419130434,Meat
NCU53OUT049,2808.8827063829785,Health and Hygiene
NCT41OUT049,2539.836034108527,Health and Hygiene
FDJ45OUT046,676.9837544303798,Seafood
FDR28OUT013,2430.8076676056335,Frozen Foods
FDN08OUT013,1974.8129139784946,Fruits and Vegetables
FDJ07OUT049,2240.0538363636365,Meat
FDZ09OUT027,4416.901347619048,Snack Foods
FDQ14OUT017,2338.8354360360368,Dairy
FDY12OUT027,1281.5230279411767,Baking Goods
FDK57OUT046,1950.840451162791,Snack Foods
FDD20OUT049,2240.0538363636365,Fruits and Vegetables
FDS36OUT018,1411.4228351648355,Baking Goods
FDI40OUT049,1754.057083916084,Frozen Foods
FDJ40OUT045,1754.057083916084,Frozen Foods
FDE08OUT013,2539.836034108527,Fruits and Vegetables
DRK01OUT013,1517.032536956522,Soft Drinks
FDC58OUT049,749.5418710526316,Snack Foods
FDE50OUT046,3201.733229729729,Canned
FDX48OUT035,2553.905952845528,Baking Goods
DRM35OUT018,3295.266133333333,Hard Drinks
FDG41OUT013,1754.057083916084,Frozen Foods
FDB52OUT046,3513.2239652173907,Dairy
FDV19OUT045,2775.4009808219184,Fruits and Vegetables
DRG48OUT017,2521.329116666667,Soft Drinks
FDI26OUT013,3408.774419130434,Canned
FDU11OUT019,281.9254175438596,Breads
FDF59OUT019,306.33348852459034,Starchy Foods
FDR07OUT049,1517.032536956522,Fruits and Vegetables
NCE06OUT017,2338.8354360360368,Household
FDE10OUT046,2208.4345349397586,Snack Foods
NCO55OUT046,1754.057083916084,Others
FDZ13OUT013,757.5139499999999,Canned
FDT50OUT017,1391.4436705882354,Dairy
FDH12OUT010,197.65629259259262,Baking Goods
FDD21OUT045,1786.693882352941,Fruits and Vegetables
NCM05OUT013,4358.855706542055,Health and Hygiene
FDK04OUT013,775.0400660550457,Frozen Foods
FDN33OUT017,1391.4436705882354,Snack Foods
NCM18OUT010,157.01130588235296,Household
DRC25OUT049,1332.153201470588,Soft Drinks
FDT47OUT017,1391.4436705882354,Breads
FDD45OUT027,2568.6024162162166,Fruits and Vegetables
NCD07OUT018,1777.7057274074075,Household
NCY54OUT010,427.8008585365854,Household
FDL12OUT049,977.7808433566433,Baking Goods
FDL02OUT017,1570.8295803278695,Canned
FDC60OUT035,1391.4436705882354,Baking Goods
FDR37OUT017,3764.8568909090914,Breakfast
FDY16OUT017,3201.733229729729,Frozen Foods
FDU26OUT045,1786.693882352941,Dairy
FDN24OUT013,775.0400660550457,Baking Goods
FDH44OUT013,2539.836034108527,Fruits and Vegetables
FDE23OUT010,105.2549904,Starchy Foods
FDW60OUT017,2986.9868624999995,Baking Goods
FDQ55OUT049,2240.0538363636365,Fruits and Vegetables
FDV32OUT027,2068.569264285714,Fruits and Vegetables
FDV03OUT010,361.18122935779826,Meat
FDY14OUT010,605.3117588785047,Dairy
NCL55OUT027,5559.618375719888,Others
DRF25OUT017,676.9837544303798,Soft Drinks
FDX03OUT046,757.5139499999999,Meat
FDF40OUT045,3513.2239652173907,Dairy
FDX24OUT010,197.65629259259262,Baking Goods
FDA25OUT049,1693.6774046153844,Canned
FDH21OUT018,2338.8354360360368,Seafood
FDB47OUT010,487.40178478260873,Snack Foods
FDT34OUT019,254.7854648648649,Snack Foods
FDS39OUT010,306.33348852459034,Meat
NCU05OUT046,1356.5042214876032,Health and Hygiene
FDE02OUT049,1517.032536956522,Canned
FDL25OUT035,1391.4436705882354,Breakfast
FDC50OUT049,1517.032536956522,Canned
FDZ32OUT049,1649.7136916666675,Fruits and Vegetables
FDV14OUT045,1332.153201470588,Dairy
FDR07OUT045,1517.032536956522,Fruits and Vegetables
FDB26OUT049,907.3643454545455,Canned
NCR50OUT045,2553.905952845528,Household
FDP01OUT018,2338.8354360360368,Breakfast
FDH57OUT045,1786.693882352941,Fruits and Vegetables
FDM60OUT027,1281.5230279411767,Baking Goods
FDA45OUT017,2986.9868624999995,Snack Foods
FDU55OUT017,4356.095470270271,Fruits and Vegetables
FDH40OUT035,1356.5042214876032,Frozen Foods
FDG40OUT019,105.2549904,Frozen Foods
FDT12OUT049,4356.095470270271,Baking Goods
DRL59OUT045,907.3643454545455,Hard Drinks
FDT47OUT018,1411.4228351648355,Breads
FDI60OUT017,977.7808433566433,Baking Goods
DRF51OUT027,1281.5230279411767,Dairy
NCK31OUT049,749.5418710526316,Others
FDB08OUT045,2775.4009808219184,Fruits and Vegetables
FDM44OUT035,1649.7136916666675,Fruits and Vegetables
FDD46OUT018,2775.4009808219184,Snack Foods
FDR27OUT019,306.33348852459034,Meat
FDV56OUT010,197.65629259259262,Fruits and Vegetables
FDM02OUT049,1332.153201470588,Canned
FDU45OUT018,1777.7057274074075,Snack Foods
FDZ10OUT017,2132.479831067961,Snack Foods
NCK31OUT010,105.2549904,Others
FDR27OUT035,2521.329116666667,Meat
FDF33OUT013,1649.7136916666675,Seafood
FDJ36OUT046,1570.8295803278695,Baking Goods
FDP33OUT049,3950.9264431999977,Snack Foods
FDG17OUT046,3513.2239652173907,Frozen Foods
FDG47OUT027,5559.618375719888,Starchy Foods
NCW29OUT046,2187.6146213333327,Health and Hygiene
DRH59OUT017,1185.0029454545459,Hard Drinks
FDR32OUT017,3772.777078899083,Fruits and Vegetables
FDP48OUT035,3201.733229729729,Baking Goods
FDG17OUT035,4004.1596115384627,Frozen Foods
DRJ59OUT017,676.9837544303798,Hard Drinks
FDY48OUT027,2794.179505000001,Baking Goods
FDB02OUT046,2808.8827063829785,Canned
FDN10OUT019,281.9254175438596,Snack Foods
NCD55OUT035,671.0751846153843,Household
FDX34OUT013,1974.8129139784946,Snack Foods
FDZ38OUT045,2986.9868624999995,Dairy
DRF37OUT049,3950.9264431999977,Soft Drinks
DRL47OUT019,306.33348852459034,Hard Drinks
FDL27OUT035,1041.6118838709676,Meat
NCP53OUT035,4004.1596115384627,Health and Hygiene
FDT03OUT019,502.02998487394956,Meat
FDJ28OUT035,3201.733229729729,Frozen Foods
FDF40OUT018,3169.9637729729734,Dairy
FDA32OUT035,4004.1596115384627,Fruits and Vegetables
NCP02OUT017,977.7808433566433,Household
FDZ31OUT045,2655.275971212121,Fruits and Vegetables
NCQ29OUT013,3950.9264431999977,Health and Hygiene
FDP57OUT010,197.65629259259262,Snack Foods
FDL32OUT027,3168.2933656565656,Fruits and Vegetables
DRB01OUT035,3201.733229729729,Soft Drinks
FDJ40OUT046,1754.057083916084,Frozen Foods
FDO24OUT018,2338.8354360360368,Baking Goods
FDO11OUT018,3295.266133333333,Breads
FDA56OUT035,2046.9735657142853,Fruits and Vegetables
FDF02OUT045,1570.8295803278695,Canned
FDA10OUT013,1974.8129139784946,Snack Foods
NCI55OUT017,2132.479831067961,Household
FDZ40OUT010,105.2549904,Frozen Foods
FDV08OUT049,749.5418710526316,Fruits and Vegetables
FDN48OUT013,1332.153201470588,Baking Goods
FDU57OUT017,2775.4009808219184,Snack Foods
DRF49OUT013,1974.8129139784946,Soft Drinks
FDS02OUT035,3201.733229729729,Dairy
FDS43OUT046,2655.275971212121,Fruits and Vegetables
FDT16OUT013,4156.630275261059,Frozen Foods
FDX19OUT027,5559.618375719888,Fruits and Vegetables
